DATE,REGION,CODE,NB_POINTS_SOUTIRAGE,ENERGIE_SOUTIREE,Date,MAX_TEMPERATURE_C,MIN_TEMPERATURE_C,WINDSPEED_MAX_KMH,PRECIP_TOTAL_DAY_MM,HUMIDITY_MAX_PERCENT,VISIBILITY_AVG_KM,PRESSURE_MAX_MB,CLOUDCOVER_AVG_PERCENT,HEATINDEX_MAX_C,DEWPOINT_MAX_C,WINDTEMP_MAX_C,OPINION,SUNSET,SUNRISE,Vacances
2022-01-28,Hauts-de-France,32,142658272,64166691600.0,2022-01-28,9.0,2.8,10.0,0.0,95.8,6.55,1036.8,52.275,9.0,4.0,0.4,météo très défavorable,17:33:00,08:29:00,0
2022-01-29,Hauts-de-France,32,142651576,61696039354.0,2022-01-29,11.2,4.2,26.0,0.0,95.4,10.0,1034.4,75.0,11.2,8.6,2.6,météo défavorable,17:35:00,08:27:00,0
2022-01-30,Hauts-de-France,32,142642136,58500613832.0,2022-01-30,7.6,2.2,9.2,0.1,90.8,10.0,1035.0,25.85,7.6,3.8,-0.2,météo très défavorable,17:37:00,08:26:00,0
2022-01-31,Hauts-de-France,32,142655790,59186758504.0,2022-01-31,7.2,2.6,37.8,1.3,74.8,9.775,1025.4,60.175,7.2,3.0,-0.6,météo très défavorable,17:38:00,08:25:00,0
2022-02-01,Hauts-de-France,32,142635428,60196542931.0,2022-02-01,11.2,1.6,28.6,0.1,95.6,10.0,1027.2,67.5,11.2,8.6,-0.6,météo très défavorable,17:40:00,08:23:00,0
2022-02-02,Hauts-de-France,32,142633826,54966698266.0,2022-02-02,11.8,8.0,24.2,0.1,89.8,9.6,1025.0,84.7,11.8,8.0,5.6,météo défavorable,17:42:00,08:22:00,0
2022-02-03,Hauts-de-France,32,142637958,55118667152.0,2022-02-03,9.0,6.8,20.0,0.0,85.0,10.0,1024.0,88.925,9.0,5.2,4.2,météo défavorable,17:44:00,08:20:00,0
2022-02-04,Hauts-de-France,32,142655538,55155430970.0,2022-02-04,8.8,3.2,27.2,0.5,85.2,9.8,1023.8,70.05,8.8,5.8,3.2,météo défavorable,17:45:00,08:19:00,0
2022-02-05,Hauts-de-France,32,142650202,56458176450.0,2022-02-05,9.4,2.0,22.4,0.0,93.0,9.6,1027.0,48.475,9.4,3.0,-1.8,météo très défavorable,17:47:00,08:17:00,1
2022-02-06,Hauts-de-France,32,142644674,56883740807.0,2022-02-06,11.0,6.4,46.8,10.3,85.6,9.025,1020.4,94.65,11.0,7.8,3.8,météo défavorable,17:49:00,08:16:00,1
2022-02-07,Hauts-de-France,32,142663646,53761213341.0,2022-02-07,10.4,1.4,18.2,0.3,85.2,10.0,1032.2,10.425,10.4,2.4,-2.2,météo très défavorable,17:51:00,08:14:00,1
2022-02-08,Hauts-de-France,32,142666492,54518507493.0,2022-02-08,10.6,2.8,17.8,0.0,92.8,10.0,1032.6,80.325,10.6,7.6,1.6,météo défavorable,17:52:00,08:12:00,1
2022-02-09,Hauts-de-France,32,142674098,54430285357.0,2022-02-09,11.2,6.0,13.4,0.0,89.6,10.0,1029.8,54.5,11.2,6.0,3.4,météo défavorable,17:54:00,08:11:00,1
2022-02-10,Hauts-de-France,32,142681328,54100778566.0,2022-02-10,9.4,4.0,20.8,4.0,91.6,9.15,1025.2,75.5,9.4,6.2,1.4,météo très défavorable,17:56:00,08:09:00,1
2022-02-11,Hauts-de-France,32,142694178,56217712469.0,2022-02-11,7.6,1.6,18.8,0.2,86.0,9.8,1036.0,23.775,7.6,1.0,-2.4,météo très défavorable,17:58:00,08:07:00,1
2022-02-12,Hauts-de-France,32,142693294,59510664481.0,2022-02-12,7.0,-0.2,19.6,0.0,82.0,10.0,1035.6,43.975,7.0,0.0,-3.6,météo très défavorable,17:59:00,08:06:00,1
2022-02-13,Hauts-de-France,32,142689528,57349024112.0,2022-02-13,9.2,0.2,36.8,6.8,74.4,9.075,1020.0,60.55,9.2,6.4,-4.8,météo très défavorable,18:01:00,08:05:00,1
2022-02-14,Hauts-de-France,32,142705678,53956003489.0,2022-02-14,10.2,5.2,28.6,4.0,85.6,8.4,1012.8,79.325,10.2,6.8,4.0,météo défavorable,18:03:00,08:02:00,1
2022-02-15,Hauts-de-France,32,142709074,55623413225.0,2022-02-15,9.2,2.8,26.6,2.6,90.4,9.55,1018.0,68.625,9.2,6.2,-0.6,météo très défavorable,18:05:00,08:00:00,1
2022-02-16,Hauts-de-France,32,142712202,52590135908.0,2022-02-16,13.0,8.6,30.0,6.5,95.4,8.15,1008.0,100.0,13.0,11.0,6.8,météo défavorable,18:06:00,07:58:00,1
2022-02-17,Hauts-de-France,32,142715876,48033610085.0,2022-02-17,12.8,7.0,41.6,1.0,76.4,9.975,1020.8,58.275,12.8,10.2,1.8,météo correcte,18:08:00,07:58:00,1
2022-02-18,Hauts-de-France,32,142727038,48893681982.0,2022-02-18,13.0,6.2,46.0,3.0,93.4,9.725,1015.6,87.0,13.0,9.0,5.6,météo défavorable,18:10:00,07:56:00,1
2022-02-19,Hauts-de-France,32,142719132,53105337693.0,2022-02-19,8.0,3.2,29.4,8.9,75.8,9.275,1018.6,57.725,8.0,4.6,-2.0,météo très défavorable,18:11:00,07:54:00,1
2022-02-20,Hauts-de-France,32,142716724,51880533404.0,2022-02-20,11.0,6.8,35.6,3.5,89.4,9.175,1015.6,97.1,11.0,8.0,3.8,météo défavorable,18:13:00,07:52:00,1
2022-02-21,Hauts-de-France,32,142731290,53083008587.0,2022-02-21,8.6,3.8,46.0,3.2,72.0,9.95,1018.0,73.6,8.6,3.8,-2.2,météo très défavorable,18:15:00,07:49:00,1
2022-02-22,Hauts-de-France,32,142734334,52090232558.0,2022-02-22,10.8,4.8,26.6,0.3,92.4,10.0,1022.6,84.2,10.8,8.0,1.4,météo très défavorable,18:16:00,07:47:00,0
2022-02-23,Hauts-de-France,32,142740050,50600649558.0,2022-02-23,11.0,3.8,15.2,0.4,93.8,8.6,1030.4,53.175,11.0,4.6,1.2,météo très défavorable,18:18:00,07:45:00,0
2022-02-24,Hauts-de-France,32,142746166,51627971050.0,2022-02-24,9.2,3.0,35.6,1.4,78.8,9.65,1021.6,68.725,9.2,4.8,2.0,météo défavorable,18:20:00,07:43:00,0
2022-02-25,Hauts-de-France,32,142758480,54594379965.0,2022-02-25,8.0,1.8,28.2,0.3,84.4,10.0,1033.4,42.325,8.0,2.0,-2.8,météo très défavorable,18:21:00,07:41:00,0
2022-02-26,Hauts-de-France,32,142750353,56143408813.0,2022-02-26,10.8,0.8,17.0,0.0,84.0,10.0,1035.2,0.325,10.8,1.2,-1.6,météo très défavorable,18:23:00,07:39:00,0
2022-02-27,Hauts-de-France,32,142742049,56069872207.0,2022-02-27,11.8,-0.4,24.2,0.0,77.4,10.0,1029.2,1.425,11.8,1.6,-5.4,météo très défavorable,18:24:00,07:39:00,0
2022-02-28,Hauts-de-France,32,142760158,53746923685.0,2022-02-28,11.0,-0.2,16.6,0.0,76.2,10.0,1028.2,21.15,11.0,1.2,-4.0,météo très défavorable,18:26:00,07:37:00,0
2022-03-01,Hauts-de-France,32,142726446,52377881575.0,2022-03-01,9.2,1.8,13.4,0.0,76.0,10.0,1027.0,56.725,9.2,1.8,-1.2,météo très défavorable,19:28:00,08:34:00,0
2022-03-02,Hauts-de-France,32,142714162,51468928316.0,2022-03-02,8.8,4.8,13.2,1.6,78.2,8.55,1024.6,95.975,8.8,5.6,2.0,météo très défavorable,19:30:00,08:30:00,0
2022-03-03,Hauts-de-France,32,142721000,49488084316.0,2022-03-03,13.0,3.8,13.6,0.0,81.0,10.0,1018.8,32.9,13.0,4.2,1.4,météo correcte,19:32:00,08:28:00,0
2022-03-04,Hauts-de-France,32,142733182,50212728265.0,2022-03-04,12.4,2.6,14.8,0.0,66.8,9.8,1018.6,8.375,12.4,3.2,-0.2,météo correcte,19:33:00,08:26:00,0
2022-03-05,Hauts-de-France,32,142729578,52906673384.0,2022-03-05,11.4,1.0,12.2,0.0,66.0,10.0,1022.0,0.0,11.4,1.2,-0.2,météo très défavorable,19:35:00,08:26:00,0
2022-03-06,Hauts-de-France,32,142724650,55201595383.0,2022-03-06,8.6,0.4,23.0,0.0,75.0,10.0,1025.2,19.55,8.6,1.4,-3.8,météo très défavorable,19:36:00,08:24:00,0
2022-03-07,Hauts-de-France,32,142741330,57544461924.0,2022-03-07,10.8,0.2,19.4,0.0,75.8,10.0,1025.0,8.025,10.8,0.4,-3.6,météo très défavorable,19:38:00,08:22:00,0
2022-03-08,Hauts-de-France,32,142738948,56075273914.0,2022-03-08,12.6,-0.4,23.2,0.0,66.2,10.0,1021.0,0.875,12.6,0.6,-5.4,météo très défavorable,19:40:00,08:14:00,0
2022-03-09,Hauts-de-France,32,142742582,51683498569.0,2022-03-09,14.8,3.0,21.4,0.0,88.8,9.8,1023.8,15.95,14.8,7.6,0.4,météo correcte,19:41:00,08:12:00,0
2022-03-10,Hauts-de-France,32,142748212,48344492570.0,2022-03-10,15.6,3.8,18.4,0.0,83.8,10.0,1023.6,8.65,15.6,6.6,0.8,météo correcte,19:43:00,08:10:00,0
2022-03-11,Hauts-de-France,32,142755902,48381245335.0,2022-03-11,11.0,7.8,27.6,1.4,84.2,9.6,1015.6,76.875,11.0,8.4,4.8,météo défavorable,19:44:00,08:11:00,0
2022-03-12,Hauts-de-France,32,142752752,49411124909.0,2022-03-12,11.8,7.0,18.2,1.0,93.4,9.35,1016.2,83.475,11.8,6.8,4.8,météo défavorable,19:46:00,08:06:00,0
2022-03-13,Hauts-de-France,32,142749778,50248514071.0,2022-03-13,9.0,6.0,26.2,3.2,88.2,8.6,1018.4,77.4,9.0,6.0,3.6,météo très défavorable,19:47:00,08:04:00,0
2022-03-14,Hauts-de-France,32,142766192,48667253924.0,2022-03-14,12.2,3.4,12.4,0.1,91.8,9.8,1027.2,42.95,12.2,4.8,0.8,météo très défavorable,19:49:00,08:07:00,0
2022-03-15,Hauts-de-France,32,142770188,45748917918.0,2022-03-15,9.4,7.0,14.8,14.6,96.0,6.2,1026.6,98.35,9.4,8.0,4.4,météo défavorable,19:51:00,08:05:00,0
2022-03-16,Hauts-de-France,32,142769094,45599487733.0,2022-03-16,18.8,7.2,17.6,0.0,94.0,9.6,1021.6,24.8,18.8,11.4,5.2,météo favorable,19:52:00,08:03:00,0
2022-03-17,Hauts-de-France,32,142771970,46818813929.0,2022-03-17,13.4,5.6,26.2,0.0,85.0,10.0,1035.4,57.75,13.4,9.0,4.8,météo correcte,19:54:00,07:55:00,0
2022-03-18,Hauts-de-France,32,142783992,47902436148.0,2022-03-18,15.2,2.4,30.0,0.0,75.0,10.0,1040.4,0.5,15.2,2.0,-1.2,météo correcte,19:55:00,07:53:00,0
2022-03-19,Hauts-de-France,32,142779950,46147389081.0,2022-03-19,17.4,4.2,29.8,0.0,74.6,10.0,1040.4,1.05,17.4,5.6,0.0,météo correcte,19:57:00,07:51:00,0
2022-03-20,Hauts-de-France,32,142776554,46143175960.0,2022-03-20,13.8,1.8,19.4,0.0,82.4,10.0,1028.8,46.0,13.8,7.6,-1.6,météo correcte,20:04:00,07:49:00,0
2022-03-21,Hauts-de-France,32,142792558,43091929807.0,2022-03-21,16.6,4.8,16.0,0.1,88.4,10.0,1029.4,61.05,16.6,7.6,5.2,météo défavorable,20:00:00,07:47:00,0
2022-03-22,Hauts-de-France,32,142791554,41646451723.0,2022-03-22,19.2,6.4,14.8,0.0,78.0,10.0,1029.6,3.975,19.2,7.0,4.0,météo favorable,20:07:00,07:45:00,0
2022-03-23,Hauts-de-France,32,142794998,41886569095.0,2022-03-23,19.0,6.4,7.0,0.0,76.4,10.0,1030.8,1.05,19.0,6.6,5.6,météo favorable,20:03:00,07:42:00,0
2022-03-24,Hauts-de-France,32,142797458,41041971869.0,2022-03-24,16.8,7.0,14.2,0.0,72.8,10.0,1031.0,10.325,16.8,5.6,5.2,météo correcte,20:10:00,07:40:00,0
2022-03-25,Hauts-de-France,32,142808422,39886757492.0,2022-03-25,18.8,6.6,16.8,0.0,74.4,10.0,1029.6,0.7,18.8,8.0,4.4,météo favorable,20:06:00,07:38:00,0
2022-03-26,Hauts-de-France,32,142805380,39077041085.0,2022-03-26,18.4,6.0,23.8,0.0,81.2,10.0,1031.4,3.9,18.4,8.8,3.2,météo favorable,20:07:00,07:36:00,0
2022-03-27,Hauts-de-France,32,136850523,36192186114.0,2022-03-27,18.8,6.2,17.8,0.0,89.2,10.0,1031.2,11.4,18.8,9.6,3.8,météo favorable,20:09:00,07:34:00,0
2022-03-28,Hauts-de-France,32,142810458,36791199433.0,2022-03-28,19.2,7.8,6.0,0.0,82.0,10.0,1028.4,14.9,19.2,7.6,7.4,météo favorable,20:11:00,07:32:00,0
2022-03-29,Hauts-de-France,32,142809330,36889910872.0,2022-03-29,16.4,10.6,12.2,8.0,74.2,9.55,1017.2,94.325,16.4,9.8,9.8,météo défavorable,20:18:00,07:30:00,0
2022-03-30,Hauts-de-France,32,142811942,39946308960.0,2022-03-30,11.6,4.8,24.2,18.9,89.0,8.7,1006.4,64.25,11.6,6.2,0.4,météo très défavorable,20:14:00,07:27:00,0
2022-03-31,Hauts-de-France,32,142811700,44809144123.0,2022-03-31,5.8,2.0,21.4,23.5,95.8,6.95,1003.8,92.35,5.8,3.4,-1.0,météo très défavorable,20:21:00,07:25:00,0
2022-04-01,Hauts-de-France,32,142810042,55226234660.0,2022-04-01,1.8,-0.4,35.0,18.4,98.8,2.15,1012.6,98.35,1.8,1.0,-7.0,météo très défavorable,20:17:00,07:23:00,0
2022-04-02,Hauts-de-France,32,142778088,58320322904.0,2022-04-02,4.0,0.0,29.6,1.6,94.0,6.0,1020.6,97.575,4.0,0.2,-6.4,météo très défavorable,20:22:00,07:21:00,0
2022-04-03,Hauts-de-France,32,142772814,57814322926.0,2022-04-03,8.6,-2.0,17.6,0.0,77.6,10.0,1025.6,31.975,8.6,0.0,-6.0,météo très défavorable,20:20:00,07:19:00,0
2022-04-04,Hauts-de-France,32,142791650,55070743555.0,2022-04-04,8.4,0.4,33.0,0.3,86.4,10.0,1023.8,79.55,8.4,5.8,-3.4,météo très défavorable,20:25:00,07:17:00,0
2022-04-05,Hauts-de-France,32,142777508,49539773274.0,2022-04-05,13.4,7.6,24.0,1.1,94.6,10.0,1011.4,95.8,13.4,9.2,5.6,météo défavorable,20:29:00,07:15:00,0
2022-04-06,Hauts-de-France,32,142781454,47100517250.0,2022-04-06,12.4,8.0,32.6,1.8,79.2,9.925,1008.4,85.525,12.4,7.8,4.6,météo défavorable,20:30:00,07:12:00,0
2022-04-07,Hauts-de-France,32,142785928,44827701242.0,2022-04-07,10.0,6.0,45.0,6.5,85.4,8.85,1002.4,77.225,10.0,6.2,2.6,météo défavorable,20:30:00,07:10:00,0
2022-04-08,Hauts-de-France,32,142796858,45812099010.0,2022-04-08,7.0,4.0,13.2,5.1,85.6,8.75,1004.4,88.975,7.0,3.8,2.0,météo très défavorable,20:33:00,07:08:00,0
2022-04-09,Hauts-de-France,32,142798280,47587350190.0,2022-04-09,10.2,2.0,23.0,0.9,91.2,9.7,1019.6,56.75,10.2,2.4,-0.6,météo très défavorable,20:33:00,07:06:00,1
2022-04-10,Hauts-de-France,32,142792478,46176414000.0,2022-04-10,10.6,0.8,9.2,0.0,86.8,10.0,1021.4,41.675,10.6,2.6,-1.4,météo très défavorable,20:31:00,07:04:00,1
2022-04-11,Hauts-de-France,32,142806772,41651462459.0,2022-04-11,14.4,3.0,24.8,0.0,81.8,10.0,1019.0,31.8,14.4,7.6,-0.4,météo correcte,20:38:00,07:02:00,1
2022-04-12,Hauts-de-France,32,142798230,37909944930.0,2022-04-12,19.2,7.2,20.0,0.0,91.4,10.0,1011.4,30.475,19.2,11.6,5.2,météo favorable,20:38:00,07:00:00,1
2022-04-13,Hauts-de-France,32,142802976,36980662047.0,2022-04-13,15.2,9.6,7.2,0.0,90.8,8.6,1021.0,69.875,15.2,10.0,9.4,météo défavorable,20:41:00,06:58:00,1
2022-04-14,Hauts-de-France,32,142807838,34663739783.0,2022-04-14,19.8,8.0,15.6,0.0,89.0,9.6,1027.0,22.35,20.2,12.4,6.6,météo favorable,20:41:00,06:56:00,1
2022-04-15,Hauts-de-France,32,142817604,33042497340.0,2022-04-15,19.2,9.2,10.6,0.0,90.6,10.0,1027.0,20.55,19.2,11.4,9.0,météo favorable,20:43:00,06:54:00,1
2022-04-16,Hauts-de-France,32,142806029,32230951952.0,2022-04-16,20.0,8.6,16.6,0.0,85.8,10.0,1028.4,6.1,20.0,9.6,6.6,météo favorable,20:46:00,06:52:00,1
2022-04-17,Hauts-de-France,32,142799740,31697105996.0,2022-04-17,17.8,4.6,14.6,0.0,69.2,10.0,1028.6,20.725,17.8,7.6,2.4,météo favorable,20:46:00,06:50:00,1
2022-04-18,Hauts-de-France,32,142798672,32248544405.0,2022-04-18,16.4,5.0,12.8,0.0,74.4,10.0,1019.6,54.825,16.4,8.4,2.8,météo correcte,20:49:00,06:48:00,1
2022-04-19,Hauts-de-France,32,142810278,33781899653.0,2022-04-19,17.6,7.0,10.4,0.0,84.0,10.0,1017.0,51.775,17.6,8.8,5.8,météo correcte,20:49:00,06:46:00,1
2022-04-20,Hauts-de-France,32,142814736,34909738551.0,2022-04-20,16.2,6.8,21.4,0.0,85.8,10.0,1013.4,38.6,16.2,7.2,4.4,météo correcte,20:51:00,06:44:00,1
2022-04-21,Hauts-de-France,32,142812638,34419786292.0,2022-04-21,15.8,4.4,21.2,0.0,75.6,10.0,1009.8,25.85,15.8,6.6,1.2,météo correcte,20:53:00,06:42:00,1
2022-04-22,Hauts-de-France,32,142814714,33588043126.0,2022-04-22,13.6,6.0,22.8,0.2,93.6,10.0,1006.2,61.075,13.6,8.0,2.8,météo correcte,20:54:00,06:40:00,1
2022-04-23,Hauts-de-France,32,142803984,34753727202.0,2022-04-23,15.6,10.6,30.0,1.0,73.4,9.8,1002.4,65.9,15.6,10.0,8.0,météo correcte,20:56:00,06:38:00,1
2022-04-24,Hauts-de-France,32,142798064,35396855159.0,2022-04-24,14.6,8.2,25.2,2.6,78.4,10.0,1007.2,67.125,14.6,8.2,5.4,météo correcte,20:57:00,06:36:00,1
2022-04-25,Hauts-de-France,32,142813124,34991753266.0,2022-04-25,13.4,6.4,16.8,1.8,92.8,9.725,1015.6,67.7,13.4,6.6,4.2,météo correcte,20:59:00,06:34:00,1
2022-04-26,Hauts-de-France,32,142811308,34505055904.0,2022-04-26,15.6,5.2,18.6,0.0,91.8,10.0,1022.8,45.675,15.6,6.4,2.4,météo correcte,21:01:00,06:32:00,0
2022-04-27,Hauts-de-France,32,142810339,34005311267.0,2022-04-27,17.4,3.2,17.6,0.0,94.8,9.2,1026.2,14.825,17.4,9.0,0.2,météo favorable,21:02:00,06:30:00,0
2022-04-28,Hauts-de-France,32,142798330,32961020756.0,2022-04-28,19.6,5.2,20.2,0.0,90.0,10.0,1028.6,3.375,19.6,11.2,2.0,météo favorable,21:04:00,06:28:00,0
2022-04-29,Hauts-de-France,32,142788540,32457021112.0,2022-04-29,17.0,7.4,16.0,0.0,85.2,10.0,1029.6,58.4,17.0,7.8,5.4,météo correcte,21:05:00,06:26:00,0
2022-04-30,Hauts-de-France,32,142760852,32845051776.0,2022-04-30,16.6,4.6,21.2,0.0,93.4,9.8,1027.8,12.125,16.6,7.2,1.2,météo correcte,21:07:00,06:24:00,0
2022-05-01,Hauts-de-France,32,142727572,32988246354.0,2022-05-01,16.0,5.0,10.8,0.0,87.0,10.0,1026.0,49.325,16.0,6.6,3.4,météo correcte,21:09:00,06:22:00,0
2022-05-02,Hauts-de-France,32,142738044,32169293803.0,2022-05-02,15.8,7.4,15.6,0.0,78.0,10.0,1021.2,59.3,15.8,7.4,5.8,météo correcte,21:10:00,06:20:00,0
2022-05-03,Hauts-de-France,32,142722814,31551930452.0,2022-05-03,16.4,5.8,17.6,0.0,88.2,10.0,1019.6,42.0,16.4,8.4,3.4,météo correcte,21:12:00,06:19:00,0
2022-05-04,Hauts-de-France,32,142721290,31890997255.0,2022-05-04,15.8,4.8,15.2,0.6,91.8,9.975,1021.2,38.45,15.8,9.4,2.6,météo correcte,21:13:00,06:17:00,0
2022-05-05,Hauts-de-France,32,142713056,31695633459.0,2022-05-05,18.8,7.8,12.0,0.1,97.0,7.6,1026.4,55.025,18.8,10.8,6.6,météo favorable,21:15:00,06:15:00,0
2022-05-06,Hauts-de-France,32,142721144,31495891594.0,2022-05-06,19.6,8.0,12.4,0.1,91.4,9.6,1026.0,37.3,19.6,12.8,7.8,météo favorable,21:16:00,06:14:00,0
2022-05-07,Hauts-de-France,32,142712040,30896015794.0,2022-05-07,18.2,9.0,14.0,2.0,91.2,9.575,1026.6,68.725,18.2,12.2,9.4,météo défavorable,21:18:00,06:12:00,0
2022-05-08,Hauts-de-France,32,142702352,30381546840.0,2022-05-08,19.2,9.2,21.6,0.0,87.2,9.5,1027.6,42.425,19.2,10.6,7.0,météo favorable,21:19:00,06:12:00,0
2022-05-09,Hauts-de-France,32,142720294,29503149252.0,2022-05-09,22.2,7.4,9.2,0.0,85.6,10.0,1027.6,25.475,25.0,14.0,6.4,météo favorable,21:21:00,06:09:00,0
2022-05-10,Hauts-de-France,32,142709334,28741686494.0,2022-05-10,22.0,12.8,24.6,0.0,86.6,9.8,1021.6,41.925,24.6,13.4,11.8,météo favorable,21:22:00,06:09:00,0
2022-05-11,Hauts-de-France,32,142699400,28891948421.0,2022-05-11,21.6,10.4,29.4,0.0,94.2,8.8,1016.6,32.775,23.2,14.2,9.0,météo favorable,21:24:00,06:06:00,0
2022-05-12,Hauts-de-France,32,142696188,28652804095.0,2022-05-12,18.0,8.2,15.8,0.6000000000000001,95.6,8.3,1020.6,57.125,18.0,10.0,6.8,météo correcte,21:25:00,06:06:00,0
2022-05-13,Hauts-de-France,32,142693886,28802123060.0,2022-05-13,21.0,7.0,20.8,0.0,93.8,9.6,1022.6,4.4,22.6,12.4,4.6,météo favorable,21:27:00,06:03:00,0
2022-05-14,Hauts-de-France,32,142684962,28971009688.0,2022-05-14,22.2,7.0,7.0,0.0,90.0,10.0,1023.0,7.875,24.2,10.8,6.4,météo favorable,21:28:00,06:03:00,0
2022-05-15,Hauts-de-France,32,142676174,28517917047.0,2022-05-15,22.0,10.6,18.0,0.6,75.2,9.975,1019.8,53.95,24.8,15.0,11.2,météo favorable,21:30:00,06:00:00,0
2022-05-16,Hauts-de-France,32,142692514,28218818602.0,2022-05-16,22.2,14.6,23.2,10.8,97.4,9.65,1021.0,59.575,24.8,16.0,13.8,météo correcte,21:31:00,05:58:00,0
2022-05-17,Hauts-de-France,32,142680160,28183568444.0,2022-05-17,24.8,13.4,7.8,0.0,89.8,10.0,1022.0,30.175,25.6,14.8,13.6,météo favorable,21:32:00,05:59:00,0
2022-05-18,Hauts-de-France,32,142682834,28749393974.0,2022-05-18,27.0,14.6,9.8,0.7,92.4,9.55,1021.6,27.05,28.0,18.8,14.6,météo favorable,21:34:00,05:58:00,0
2022-05-19,Hauts-de-France,32,142685606,28385726077.0,2022-05-19,23.4,13.6,22.2,13.4,95.0,9.7,1022.8,61.825,25.4,18.2,17.4,météo correcte,21:35:00,05:54:00,0
2022-05-20,Hauts-de-France,32,142697248,28616472773.0,2022-05-20,19.4,11.6,16.6,8.8,94.6,9.925,1022.0,59.7,19.4,16.8,13.2,météo correcte,21:37:00,05:53:00,0
2022-05-21,Hauts-de-France,32,142689568,28589725957.0,2022-05-21,20.4,9.4,17.0,0.0,90.0,9.4,1023.6,34.375,21.6,12.2,8.2,météo favorable,21:38:00,05:54:00,0
2022-05-22,Hauts-de-France,32,142683026,28525174830.0,2022-05-22,21.4,9.2,12.4,0.0,86.0,10.0,1020.8,30.275,23.6,13.2,9.4,météo favorable,21:39:00,05:53:00,0
2022-05-23,Hauts-de-France,32,142701948,28383738921.0,2022-05-23,17.4,12.2,26.4,14.0,97.8,9.625,1007.6,82.25,17.4,15.8,12.6,météo défavorable,21:40:00,05:52:00,0
2022-05-24,Hauts-de-France,32,142704754,28382860358.0,2022-05-24,17.4,9.0,25.4,2.5,94.8,9.7,1011.8,60.45,17.4,9.8,6.0,météo correcte,21:42:00,05:51:00,0
2022-05-25,Hauts-de-France,32,142710538,28777410967.0,2022-05-25,19.0,7.2,25.6,0.0,93.4,9.6,1018.8,34.0,19.0,10.4,5.8,météo favorable,21:43:00,05:50:00,0
2022-05-26,Hauts-de-France,32,142698958,28286378672.0,2022-05-26,21.2,9.8,20.8,0.0,95.8,9.3,1024.0,36.5,22.2,13.4,8.4,météo favorable,21:44:00,05:49:00,1
2022-05-27,Hauts-de-France,32,142706202,28375057528.0,2022-05-27,20.2,10.0,19.4,0.3,94.8,9.55,1026.4,50.5,20.6,12.2,11.0,météo favorable,21:46:00,05:48:00,1
2022-05-28,Hauts-de-France,32,142695536,28214122407.0,2022-05-28,17.0,7.6,17.8,0.1,90.2,10.0,1026.4,30.575,17.0,8.0,6.6,météo correcte,21:47:00,05:47:00,1
2022-05-29,Hauts-de-France,32,142682582,28491761836.0,2022-05-29,13.2,4.6,17.6,0.6,86.8,9.6,1022.0,58.725,13.2,5.6,4.4,météo correcte,21:48:00,05:46:00,1
2022-05-30,Hauts-de-France,32,142697484,28795696955.0,2022-05-30,16.8,5.2,9.2,0.0,80.0,9.8,1016.0,38.375,16.8,5.2,4.8,météo correcte,21:49:00,05:45:00,1
2022-05-31,Hauts-de-France,32,142688126,28562682813.0,2022-05-31,18.4,8.8,19.0,0.2,75.2,10.0,1017.4,30.525,18.4,8.4,8.2,météo favorable,21:50:00,05:44:00,0
2022-06-01,Hauts-de-France,32,142643386,28695905158.0,2022-06-01,19.2,7.0,13.8,0.0,93.0,9.2,1020.8,19.75,19.2,8.8,6.0,météo favorable,21:51:00,05:44:00,0
2022-06-02,Hauts-de-France,32,142623002,28216144134.0,2022-06-02,21.6,7.2,14.6,0.0,87.2,10.0,1021.4,15.825,24.6,11.6,6.4,météo favorable,21:52:00,05:43:00,0
2022-06-03,Hauts-de-France,32,142630976,28281934939.0,2022-06-03,24.0,10.2,10.0,0.1,74.6,10.0,1018.6,19.1,25.0,13.8,9.8,météo favorable,21:53:00,05:42:00,0
2022-06-04,Hauts-de-France,32,142622604,28190350269.0,2022-06-04,25.8,13.4,16.4,11.7,91.0,9.075,1018.4,71.425,26.8,19.0,12.8,météo défavorable,21:54:00,05:42:00,0
2022-06-05,Hauts-de-France,32,142616270,27722838708.0,2022-06-05,23.8,14.8,21.6,24.1,97.6,9.5,1016.0,71.725,25.4,17.4,16.2,météo défavorable,21:55:00,05:41:00,0
2022-06-06,Hauts-de-France,32,142616762,28124849098.0,2022-06-06,19.2,11.0,22.8,1.0,86.6,9.75,1018.0,47.725,19.2,11.8,9.8,météo correcte,21:55:00,05:41:00,0
2022-06-07,Hauts-de-France,32,142620948,28011029651.0,2022-06-07,20.8,12.2,17.2,6.0,90.4,9.225,1016.0,77.875,21.4,14.8,12.8,météo défavorable,21:56:00,05:40:00,0
2022-06-08,Hauts-de-France,32,142627070,28315838162.0,2022-06-08,21.0,11.2,30.6,9.7,96.4,8.575,1014.0,70.2,21.4,14.8,11.2,météo défavorable,21:57:00,05:40:00,0
2022-06-09,Hauts-de-France,32,142622012,27895962522.0,2022-06-09,19.0,10.6,26.2,3.4,91.0,9.925,1019.6,54.2,19.0,11.8,9.0,météo correcte,21:58:00,05:39:00,0
2022-06-10,Hauts-de-France,32,142624828,28031448062.0,2022-06-10,22.0,12.0,18.0,0.0,79.6,10.0,1022.8,56.2,23.8,14.8,13.0,météo correcte,21:58:00,05:39:00,0
